127.0.0.1 - - [20/Mar/2025:08:12:55 +0000] "GET /help HTTP/1.1" 502 2026 "" "curl/8.11.1-DEV" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/page_bundles/notes_shared-30de79203a0836dddd3a4cf7364d63afb16a0f2deb0bbc654b00692872696739.css HTTP/1.1" 200 2842 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/tailwind-469e8cf29ca81e21f824ad683201a6a63c135a4ef89f152be2954d9af0217517.css HTTP/1.1" 200 12017 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/fonts-fae5d3f79948bd85f18b6513a025f863b19636e85b09a1492907eb4b1bb0557b.css HTTP/1.1" 200 399 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/highlight/themes/white-99cce4f4b362f6840d7134d4129668929fde49c4da11d6ebf17f99768adbd868.css HTTP/1.1" 200 2037 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/runtime.feed104e.bundle.js HTTP/1.1" 200 7748 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/commons-pages.groups.new-pages.import.gitlab_projects.new-pages.import.manifest.new-pages.projects.n-a0973272.5fca6f92.chunk.js HTTP/1.1" 200 15402 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/commons-pages.search.show-super_sidebar.be008869.chunk.js HTTP/1.1" 200 24227 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/commons-pages.groups.new-pages.import.gitlab_projects.new-pages.import.manifest.new-pages.projects.n-44c6c18e.977bfa43.chunk.js HTTP/1.1" 200 6515 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/main.fc49e848.chunk.js HTTP/1.1" 200 376321 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/super_sidebar.8f4462d8.chunk.js HTTP/1.1" 200 71325 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/commons-pages.registrations.new-pages.sessions.new-pages.user_settings.profiles.show.2f854cd9.chunk.js HTTP/1.1" 200 19135 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/commons-pages.admin.sessions-pages.sessions-pages.sessions.new.ee9158fb.chunk.js HTTP/1.1" 200 5696 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/pages.sessions.new.f310c029.chunk.js HTTP/1.1" 200 9313 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/gitlab-sans/GitLabSans-1e0a5107ea3bbd4be93e8ad2c503467e43166cd37e4293570b490e0812ede98b.woff2 HTTP/1.1" 200 324504 "http://localhost/assets/fonts-fae5d3f79948bd85f18b6513a025f863b19636e85b09a1492907eb4b1bb0557b.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/shortcutsBundle.736becee.chunk.js HTTP/1.1" 200 5488 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/webpack/hello.0a82f05f.chunk.js HTTP/1.1" 200 686 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:14 +0000] "GET /assets/icons-aa2c8ddf99d22b77153ca2bb092a23889c12c597fc8b8de94b0f730eb53513f6.svg HTTP/1.1" 200 47239 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:15 +0000] "GET /assets/favicon-72a2cad5025aa931d6ea56c3201d1f18e68a8cd39788c7c80d5b2b82aa5143ef.png HTTP/1.1" 200 591 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:15 +0000] "GET /assets/webpack/initInviteMembersTrigger.222fe33b.chunk.js HTTP/1.1" 200 5357 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:15:15 +0000] "GET /assets/logo-911de323fa0def29aaf817fca33916653fc92f3ff31647ac41d2c39bbe243edb.svg HTTP/1.1" 200 480 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
127.0.0.1 - - [20/Mar/2025:08:15:16 +0000] "GET /api/v4/internal/kubernetes/receptive_agents HTTP/1.1" 404 25 "" "gitlab-kas/v17.9.2/v17.9.2" -
127.0.0.1 - - [20/Mar/2025:08:15:56 +0000] "GET /help HTTP/1.1" 200 27204 "" "curl/8.11.1-DEV" -
172.20.0.1 - - [20/Mar/2025:08:16:10 +0000] "POST /users/sign_in HTTP/1.1" 200 4774 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 2.52
172.20.0.1 - - [20/Mar/2025:08:16:39 +0000] "POST /users/sign_in HTTP/1.1" 302 94 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET / HTTP/1.1" 200 7538 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 3.49
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/page_bundles/dashboard_projects-355ac56c09b6d7cbc3f207879b221dc64a61cdc3ce073fc9bd8909ba317f4eeb.css HTTP/1.1" 200 190 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/page_bundles/projects-c1b074633330252f3bf88cfb1fb82d7e1eb26916257ac477c453155345ea1c21.css HTTP/1.1" 200 2507 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.admin.groups.index-pages.dashboard.groups.index-pages.dashboard.projects-pages.explore-72c3c3a5.cd7ce738.chunk.js HTTP/1.1" 200 30708 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.dashboard.projects-pages.root.e1460e7a.chunk.js HTTP/1.1" 200 15543 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.admin.abuse_reports-pages.admin.abuse_reports.show-pages.admin.groups.index-pages.admi-ce571f6d.e2c05a16.chunk.js HTTP/1.1" 200 19285 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/pages.root.108ab866.chunk.js HTTP/1.1" 200 246 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.dashboard.projects-pages.explore.catalog-pages.organizations.organizations.groups_and_-f5d11682.6cced827.chunk.js HTTP/1.1" 200 12895 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.dashboard.projects-pages.organizations.organizations.groups_and_projects-pages.organiz-330e1841.7da06b37.chunk.js HTTP/1.1" 200 5549 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.dashboard.projects-pages.organizations.organizations.groups_and_projects-pages.organiz-80e5eff3.a39ddd84.chunk.js HTTP/1.1" 200 6910 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/69.b1033857.chunk.js HTTP/1.1" 200 8076 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/statusModalBundle.f27b0ba6.chunk.js HTTP/1.1" 200 31932 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/vendors-content_editor-statusModalBundle.9f198d7b.chunk.js HTTP/1.1" 200 5888 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/commons-pages.admin.abuse_reports.show-pages.admin.topics.edit-pages.admin.topics.new-pages.groups.i-46287364.7e94df4b.chunk.js HTTP/1.1" 200 9227 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /assets/webpack/vendors-statusModalBundle.60dd9b7a.chunk.js HTTP/1.1" 200 11043 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:16:40 +0000] "GET /-/emojis/4/emojis.json HTTP/1.1" 200 62835 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 8.96
127.0.0.1 - - [20/Mar/2025:08:16:56 +0000] "GET /help HTTP/1.1" 200 27204 "" "curl/8.11.1-DEV" -
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /admin/application_settings/general HTTP/1.1" 200 24062 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 5.93
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /assets/page_bundles/settings-ff5f8cbebaeef9d21cae20153a15a20d927259ac2dcf13c96e2c3455d79dcb1b.css HTTP/1.1" 200 919 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /assets/webpack/commons-pages.admin-pages.admin.abuse_reports-pages.admin.abuse_reports.show-pages.admin.application-736cb735.1717b376.chunk.js HTTP/1.1" 200 6021 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /assets/webpack/commons-pages.admin.application_settings-pages.admin.application_settings.appearances.preview_sign_i-f48a474f.b6883cfc.chunk.js HTTP/1.1" 200 33838 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /assets/webpack/commons-pages.admin.application_settings-pages.admin.application_settings.appearances.preview_sign_i-8110230e.ee6e0fce.chunk.js HTTP/1.1" 200 30284 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /assets/webpack/commons-pages.admin.application_settings-pages.admin.application_settings.appearances.preview_sign_i-9c5b1caa.3be59b28.chunk.js HTTP/1.1" 200 12486 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:21 +0000] "GET /assets/webpack/pages.admin.application_settings.general.e1086c61.chunk.js HTTP/1.1" 200 6389 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:22 +0000] "GET /assets/gitlab-mono/GitLabMono-08d2c5e8ff8fd3d2d6ec55bc7713380f8981c35f9d2df14e12b835464d6e8f23.woff2 HTTP/1.1" 200 78644 "http://localhost/assets/fonts-fae5d3f79948bd85f18b6513a025f863b19636e85b09a1492907eb4b1bb0557b.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:22 +0000] "GET /assets/webpack/vendors-search_settings.864ec555.chunk.js HTTP/1.1" 200 4205 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:22 +0000] "GET /assets/webpack/search_settings.5c153f62.chunk.js HTTP/1.1" 200 2739 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:22 +0000] "GET /assets/webpack/comment_temperature.f9586ac0.chunk.js HTTP/1.1" 200 206 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:22 +0000] "POST /api/v4/usage_data/track_event HTTP/1.1" 200 3 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:45 +0000] "GET /admin/application_settings/preferences HTTP/1.1" 200 13267 "http://localhost/admin/application_settings/general" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 4.57
172.20.0.1 - - [20/Mar/2025:08:17:45 +0000] "GET /assets/webpack/pages.admin.application_settings.89122f83.chunk.js HTTP/1.1" 200 214 "http://localhost/admin/application_settings/preferences" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:17:45 +0000] "GET /assets/gitlab-sans/GitLabSans-Italic-38eaf1a569a54ab28c58b92a4a8de3afb96b6ebc250cf372003a7b38151848cc.woff2 HTTP/1.1" 200 360780 "http://localhost/assets/fonts-fae5d3f79948bd85f18b6513a025f863b19636e85b09a1492907eb4b1bb0557b.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
127.0.0.1 - - [20/Mar/2025:08:17:56 +0000] "GET /help HTTP/1.1" 200 27204 "" "curl/8.11.1-DEV" -
172.20.0.1 - - [20/Mar/2025:08:18:27 +0000] "GET /admin/application_settings/general HTTP/1.1" 200 24062 "http://localhost/admin/application_settings/preferences" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 5.93
127.0.0.1 - - [20/Mar/2025:08:18:48 +0000] "GET /api/v4/internal/kubernetes/receptive_agents HTTP/1.1" 404 25 "" "gitlab-kas/v17.9.2/v17.9.2" -
127.0.0.1 - - [20/Mar/2025:08:18:57 +0000] "GET /help HTTP/1.1" 200 27204 "" "curl/8.11.1-DEV" -
127.0.0.1 - - [20/Mar/2025:08:19:57 +0000] "GET /help HTTP/1.1" 200 27204 "" "curl/8.11.1-DEV" -
127.0.0.1 - - [20/Mar/2025:08:20:57 +0000] "GET /help HTTP/1.1" 200 27204 "" "curl/8.11.1-DEV" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /admin/thing HTTP/1.1" 302 107 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /users/sign_in HTTP/1.1" 200 4563 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" 2.44
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/application-182846f5d03243644eeff8074a2e7a731654615c4445f6d1134b9d422825e3ce.css HTTP/1.1" 200 119259 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/page_bundles/login-c86aaeb732c7cd4528094f168b9ad4a0408b971bd952f45a9a4dd714d1c9ecb1.css HTTP/1.1" 200 327 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/page_bundles/commit_description-1e2cba4dda3c7b30dd84924809020c569f1308dea51520fe1dd5d4ce31403195.css HTTP/1.1" 200 264 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/page_bundles/work_items-22a76cdd1fe2ae5431b7ff603f86212acaf81b49c4a932f19e3b3222dc1881ee.css HTTP/1.1" 200 1893 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/page_bundles/notes_shared-30de79203a0836dddd3a4cf7364d63afb16a0f2deb0bbc654b00692872696739.css HTTP/1.1" 200 2842 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/tailwind-469e8cf29ca81e21f824ad683201a6a63c135a4ef89f152be2954d9af0217517.css HTTP/1.1" 200 12017 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/fonts-fae5d3f79948bd85f18b6513a025f863b19636e85b09a1492907eb4b1bb0557b.css HTTP/1.1" 200 399 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
172.20.0.1 - - [20/Mar/2025:08:21:35 +0000] "GET /assets/highlight/themes/white-99cce4f4b362f6840d7134d4129668929fde49c4da11d6ebf17f99768adbd868.css HTTP/1.1" 200 2037 "http://localhost/users/sign_in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36" -
